Cell 1 Timestamp,Cell 1 Timestamp,25pctCell 1 Current,25pctCell 1 Voltage,25pct Cell 1 Temp,Cell 2 Timestamp,Cell 2 Timestamp,25pctCell 2 Current,25pctCell 2 Voltage,25pct Cell 2 Temp,Cell 3 Timestamp,Cell 3 Timestamp,25pctCell 3 Current,25pctCell 3 Voltage,25pct Cell 3 Temp,Cell 4 Timestamp,Cell 4 Timestamp,25pctCell 4 Current,25pctCell 4 Voltage,25pct Cell 4 Temp,Cell 5 Timestamp,Cell 5 Timestamp,20pctCell 5 Current,20pctCell 5 Voltage,20pct Cell 5 Temp,Cell 6 Timestamp,Cell 6 Timestamp,20pctCell 6 Current,20pctCell 6 Voltage,20pct Cell 6 Temp,Cell 7 Timestamp,Cell 7 Timestamp,20pctCell 7 Current,20pctCell 7 Voltage,20pct Cell 7 Temp,Cell 8 Timestamp,Cell 8 Timestamp,20pctCell 8 Current,20pctCell 8 Voltage,20pct Cell 8 Temp,Cell 9 Timestamp,Cell 9 Timestamp,15pctCell 9 Current,15pctCell 9 Voltage,15pct Cell 9 Temp,Cell 10 Timestamp,Cell 10 Timestamp,15pctCell 10 Current,15pctCell 10 Voltage,15pct Cell 10 Temp,Cell 11 Timestamp,Cell 11 Timestamp,10pctCell 11 Current,10pctCell 11 Voltage,10pct Cell 11 Temp,Cell 12 Timestamp,Cell 12 Timestamp,10pctCell 12 Current,10pctCell 12 Voltage,10pct Cell 12 Temp,Cell 13 Timestamp,Cell 13 Timestamp,5pctCell 13 Current,5pctCell 13 Voltage,5pct Cell 13 Temp,Cell 14 Timestamp,Cell 14 Timestamp,5pctCell 14 Current,5pctCell 14 Voltage,5pct Cell 14 Temp,Cell 15 Timestamp,Cell 15 Timestamp,5pctCell 15 Current,5pctCell 15 Voltage,5pct Cell 15 Temp,Cell 16 Timestamp,Cell 16 Timestamp,5pctCell 16 Current,5pctCell 16 Voltage,5pct Cell 16 Temp
10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,-0.1,5.848,-77.226,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,-0.2,5.856,-72.9912,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,0.0,5.856,-74.474,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,0.0,5.86,-71.5494,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,-0.2,5.86,-72.815,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,-0.1,5.86,-70.4675,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,-0.4,5.86,-73.612,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,-0.1,5.86,-74.3339,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,-0.1,5.848,-81.4611,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,0.0,5.856,-77.778,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,0.0,5.856,-78.8808,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,0.1,5.86,-75.62,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,-0.2,5.848,-76.4285,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,0.2,5.86,-74.311,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,-0.1,5.848,-76.0359,10-24-2025-Fri 19-04-37-PM,10-24-2025-Fri 19-04-37-PM,-0.1,5.852,-75.185
10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,0.0,5.852,-77.275,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,-0.2,5.856,-73.0567,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,0.0,5.86,-74.55,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,-0.2,5.864,-71.6805,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,-0.2,5.86,-72.892,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,-0.1,5.86,-70.5003,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,-0.2,5.86,-73.656,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,0.2,5.86,-74.3994,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,-0.1,5.852,-81.4938,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,-0.1,5.86,-77.821,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,-0.4,5.86,-78.9134,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,-0.1,5.856,-75.696,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,-0.2,5.852,-76.494,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,-0.1,5.86,-74.354,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,-0.1,5.848,-76.0686,10-24-2025-Fri 19-04-40-PM,10-24-2025-Fri 19-04-40-PM,0.2,5.856,-75.234
10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,0.1,5.852,-77.308,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,0.0,5.856,-73.1223,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,0.1,5.86,-74.594,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,-0.2,5.864,-71.6805,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,0.1,5.864,-72.935,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,0.0,5.86,-70.5659,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,0.1,5.856,-73.722,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,0.4,5.86,-74.4649,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,0.4,5.852,-81.4938,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,0.1,5.856,-77.865,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,0.1,5.856,-78.9789,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,0.0,5.856,-75.74,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,-0.2,5.848,-76.5594,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,-0.2,5.86,-74.42,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,0.1,5.852,-76.134,10-24-2025-Fri 19-04-42-PM,10-24-2025-Fri 19-04-42-PM,-0.1,5.856,-75.299
10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,-0.2,5.852,-78.649,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,-0.2,5.86,-74.8578,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,-0.2,5.86,-76.089,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,0.1,5.864,-73.2861,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,0.0,5.86,-74.518,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,-0.2,5.86,-72.2704,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,0.0,5.86,-75.391,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,0.4,5.86,-76.2322,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,-0.2,5.852,-82.4403,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,0.0,5.86,-79.14,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,-0.1,5.86,-80.1223,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,0.0,5.856,-77.136,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,-0.1,5.848,-77.9983,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,0.0,5.864,-75.98,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,0.1,5.852,-77.6714,10-24-2025-Fri 19-05-46-PM,10-24-2025-Fri 19-05-46-PM,0.0,5.852,-76.952
10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,-0.1,5.856,-78.714,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,-0.3,5.86,-74.956,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,0.0,5.856,-76.165,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,-0.1,5.864,-73.3514,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,-0.1,5.86,-74.573,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,0.0,5.86,-72.336,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,0.0,5.86,-75.446,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,0.1,5.86,-76.265,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,0.1,5.852,-82.4729,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,-0.1,5.856,-79.206,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,-0.2,5.86,-80.1877,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,-0.3,5.86,-77.19,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,0.0,5.848,-78.0309,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,0.2,5.864,-76.035,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,0.1,5.852,-77.7367,10-24-2025-Fri 19-05-48-PM,10-24-2025-Fri 19-05-48-PM,0.0,5.852,-77.001
10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,0.1,5.852,-78.747,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,-0.1,5.852,-74.9886,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,0.0,5.856,-76.198,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,0.0,5.86,-73.4171,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,0.0,5.86,-74.638,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,-0.2,5.86,-72.4015,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,-0.2,5.864,-75.522,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,0.0,5.856,-76.3631,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,0.1,5.852,-82.5055,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,-0.2,5.86,-79.227,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,-0.3,5.86,-80.1877,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,-0.1,5.86,-77.234,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,-0.3,5.848,-78.0962,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,0.2,5.864,-76.1,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,0.2,5.848,-77.8021,10-24-2025-Fri 19-05-51-PM,10-24-2025-Fri 19-05-51-PM,0.1,5.852,-77.083
10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,-0.3,5.852,-78.78,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,-0.1,5.86,-75.0214,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,-0.2,5.856,-76.241,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,-0.2,5.86,-73.4826,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,0.0,5.86,-74.704,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,0.1,5.856,-72.467,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,-0.1,5.86,-75.588,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,0.0,5.86,-76.4285,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,0.2,5.852,-82.5382,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,0.0,5.86,-79.26,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,-0.1,5.86,-80.2202,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,0.1,5.856,-77.288,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,0.1,5.848,-78.1617,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,0.1,5.864,-76.165,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,-0.1,5.852,-77.8675,10-24-2025-Fri 19-05-53-PM,10-24-2025-Fri 19-05-53-PM,0.0,5.852,-77.148
10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,-0.1,5.852,-78.829,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,0.2,5.86,-75.0869,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,0.1,5.86,-76.285,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,0.0,5.864,-73.4826,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,0.0,5.86,-74.747,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,-0.2,5.86,-72.5325,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,-0.5,5.86,-75.642,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,0.0,5.856,-76.494,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,0.2,5.848,-82.5708,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,-0.1,5.86,-79.314,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,-0.1,5.86,-80.2857,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,0.1,5.856,-77.332,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,0.1,5.848,-78.2271,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,0.1,5.864,-76.22,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,-0.2,5.852,-77.9002,10-24-2025-Fri 19-05-55-PM,10-24-2025-Fri 19-05-55-PM,0.1,5.852,-77.197
10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,-0.1,5.852,-78.862,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,0.0,5.86,-75.1523,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,0.0,5.856,-76.35,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,-0.1,5.864,-73.5808,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,-0.1,5.86,-74.813,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,0.0,5.856,-72.5981,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,0.0,5.86,-75.697,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,0.1,5.86,-76.5266,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,0.1,5.852,-82.5708,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,0.1,5.86,-79.347,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,0.0,5.86,-80.3183,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,0.1,5.856,-77.386,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,-0.1,5.848,-78.2597,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,0.1,5.864,-76.274,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,-0.3,5.852,-77.9656,10-24-2025-Fri 19-05-58-PM,10-24-2025-Fri 19-05-58-PM,0.0,5.852,-77.246
10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,-0.1,5.852,-78.911,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,-0.2,5.856,-75.1851,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,0.1,5.86,-76.416,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,-0.2,5.864,-73.679,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,-0.1,5.86,-74.878,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,-0.1,5.86,-72.6636,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,-0.1,5.86,-75.751,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,-0.1,5.86,-76.5921,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,0.1,5.852,-82.6361,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,-0.1,5.86,-79.402,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,-0.3,5.86,-80.3835,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,0.3,5.86,-77.452,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,0.1,5.848,-78.2925,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,0.1,5.864,-76.318,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,0.0,5.852,-77.9983,10-24-2025-Fri 19-06-00-PM,10-24-2025-Fri 19-06-00-PM,0.3,5.856,-77.295
10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,-0.1,5.852,-79.744,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,0.0,5.856,-76.3631,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,0.1,5.856,-77.408,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,0.0,5.864,-74.7923,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,0.1,5.86,-75.98,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,0.0,5.86,-73.9084,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,0.0,5.86,-76.896,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,0.1,5.856,-77.7693,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,0.3,5.852,-83.1254,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,-0.3,5.856,-80.186,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,0.0,5.86,-81.0694,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,0.1,5.86,-78.367,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,-0.1,5.848,-79.2401,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,0.0,5.86,-77.387,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,-0.1,5.852,-79.0114,10-24-2025-Fri 19-06-55-PM,10-24-2025-Fri 19-06-55-PM,0.0,5.852,-78.39
10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,0.1,5.856,-79.81,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,0.1,5.86,-76.494,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,0.2,5.86,-77.441,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,-0.3,5.864,-74.7923,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,-0.1,5.864,-76.002,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,0.0,5.856,-73.941,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,0.0,5.86,-76.918,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,0.0,5.856,-77.8021,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,0.1,5.852,-83.1254,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,-0.2,5.856,-80.219,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,0.0,5.86,-81.0366,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,0.0,5.856,-78.367,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,0.0,5.848,-79.2729,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,-0.1,5.86,-77.408,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,0.2,5.848,-79.0114,10-24-2025-Fri 19-06-57-PM,10-24-2025-Fri 19-06-57-PM,0.2,5.852,-78.407
,10-24-2025-Fri 17-36-39-PM,,,13.225,,10-24-2025-Fri 17-36-39-PM,,,16.1405,,10-24-2025-Fri 17-36-39-PM,,,14.578,,10-24-2025-Fri 17-36-39-PM,,,15.8365,,10-24-2025-Fri 17-36-39-PM,,,16.107,,10-24-2025-Fri 17-36-39-PM,,,17.5911,,10-24-2025-Fri 17-36-39-PM,,,16.444,,10-24-2025-Fri 17-36-39-PM,,,16.4776,,10-24-2025-Fri 17-36-39-PM,57.5,5.604,10.3091,,10-24-2025-Fri 17-36-39-PM,83.4,5.604,12.736,,10-24-2025-Fri 17-36-39-PM,38.0,5.624,11.7572,,10-24-2025-Fri 17-36-39-PM,46.5,5.644,14.162,,10-24-2025-Fri 17-36-39-PM,24.0,5.612,14.8923,,10-24-2025-Fri 17-36-39-PM,34.9,5.648,15.916,,10-24-2025-Fri 17-36-39-PM,33.9,5.604,15.2632,,10-24-2025-Fri 17-36-39-PM,21.1,5.612,15.87
,10-24-2025-Fri 17-42-26-PM,,,3.161,,10-24-2025-Fri 17-42-26-PM,,,7.0095,,10-24-2025-Fri 17-42-26-PM,,,5.497,,10-24-2025-Fri 17-42-26-PM,,,7.7497,,10-24-2025-Fri 17-42-26-PM,,,7.919,,10-24-2025-Fri 17-42-26-PM,,,10.1744,,10-24-2025-Fri 17-42-26-PM,,,7.986,,10-24-2025-Fri 17-42-26-PM,,,7.3466,,10-24-2025-Fri 17-42-26-PM,38.3,5.76,-0.6881,,10-24-2025-Fri 17-42-26-PM,50.4,5.76,2.684,,10-24-2025-Fri 17-42-26-PM,29.1,5.772,1.732,,10-24-2025-Fri 17-42-26-PM,31.7,5.784,5.105,,10-24-2025-Fri 17-42-26-PM,18.9,5.76,5.8323,,10-24-2025-Fri 17-42-26-PM,23.4,5.788,7.481,,10-24-2025-Fri 17-42-26-PM,22.5,5.76,6.4378,,10-24-2025-Fri 17-42-26-PM,16.2,5.768,6.892
,10-24-2025-Fri 17-43-42-PM,,,1.128,,10-24-2025-Fri 17-43-42-PM,,,4.992,,10-24-2025-Fri 17-43-42-PM,,,3.625,,10-24-2025-Fri 17-43-42-PM,,,5.9669,,10-24-2025-Fri 17-43-42-PM,,,6.113,,10-24-2025-Fri 17-43-42-PM,,,8.423,,10-24-2025-Fri 17-43-42-PM,,,5.956,,10-24-2025-Fri 17-43-42-PM,,,5.1598,,10-24-2025-Fri 17-43-42-PM,36.0,5.764,-2.7353,,10-24-2025-Fri 17-43-42-PM,47.3,5.768,0.724,,10-24-2025-Fri 17-43-42-PM,27.6,5.776,-0.0839,,10-24-2025-Fri 17-43-42-PM,29.8,5.788,3.277,,10-24-2025-Fri 17-43-42-PM,17.6,5.768,3.9494,,10-24-2025-Fri 17-43-42-PM,21.2,5.792,5.553,,10-24-2025-Fri 17-43-42-PM,20.8,5.764,4.2857,,10-24-2025-Fri 17-43-42-PM,15.5,5.772,4.723
,10-24-2025-Fri 17-46-33-PM,,,-2.313,,10-24-2025-Fri 17-46-33-PM,,,1.2272,,10-24-2025-Fri 17-46-33-PM,,,0.064,,10-24-2025-Fri 17-46-33-PM,,,2.5376,,10-24-2025-Fri 17-46-33-PM,,,2.696,,10-24-2025-Fri 17-46-33-PM,,,5.0928,,10-24-2025-Fri 17-46-33-PM,,,2.292,,10-24-2025-Fri 17-46-33-PM,,,1.0257,,10-24-2025-Fri 17-46-33-PM,31.8,5.776,-5.8539,,10-24-2025-Fri 17-46-33-PM,41.7,5.78,-2.734,,10-24-2025-Fri 17-46-33-PM,24.7,5.788,-3.574,,10-24-2025-Fri 17-46-33-PM,26.3,5.8,-0.193,,10-24-2025-Fri 17-46-33-PM,15.4,5.78,0.4564,,10-24-2025-Fri 17-46-33-PM,18.0,5.804,2.102,,10-24-2025-Fri 17-46-33-PM,17.7,5.78,0.758,,10-24-2025-Fri 17-46-33-PM,14.0,5.784,0.892
,10-24-2025-Fri 17-47-33-PM,,,-3.606,,10-24-2025-Fri 17-47-33-PM,,,-0.7889,,10-24-2025-Fri 17-47-33-PM,,,-1.739,,10-24-2025-Fri 17-47-33-PM,,,0.6225,,10-24-2025-Fri 17-47-33-PM,,,0.981,,10-24-2025-Fri 17-47-33-PM,,,3.4116,,10-24-2025-Fri 17-47-33-PM,,,0.712,,10-24-2025-Fri 17-47-33-PM,,,-0.6547,,10-24-2025-Fri 17-47-33-PM,28.2,5.788,-6.4237,,10-24-2025-Fri 17-47-33-PM,37.8,5.788,-4.087,,10-24-2025-Fri 17-47-33-PM,23.2,5.8,-5.0494,,10-24-2025-Fri 17-47-33-PM,25.2,5.8,-1.839,,10-24-2025-Fri 17-47-33-PM,14.4,5.788,-1.091,,10-24-2025-Fri 17-47-33-PM,16.0,5.808,0.567,,10-24-2025-Fri 17-47-33-PM,15.5,5.784,-0.6211,,10-24-2025-Fri 17-47-33-PM,12.7,5.788,-0.638
