Cell 1 Timestamp,DNEpct Cell 1 Current,DNEpct Cell 1 Voltage,DNEpct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,DNEpct Cell 2 Current,DNEpct Cell 2 Voltage,DNEpct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,DNEpct Cell 3 Current,DNEpct Cell 3 Voltage,DNEpct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,DNEpct Cell 4 Current,DNEpct Cell 4 Voltage,DNEpct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,DNEpct Cell 5 Current,DNEpct Cell 5 Voltage,DNEpct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,DNEpct Cell 6 Current,DNEpct Cell 6 Voltage,DNEpct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,DNEpct Cell 7 Current,DNEpct Cell 7 Voltage,DNEpct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,DNEpct Cell 8 Current,DNEpct Cell 8 Voltage,DNEpct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,35pct Cell 9 Current,35pct Cell 9 Voltage,35pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,35pct Cell 10 Current,35pct Cell 10 Voltage,35pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,35pct Cell 11 Current,35pct Cell 11 Voltage,35pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,35pct Cell 12 Current,35pct Cell 12 Voltage,35pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,30pct Cell 13 Current,30pct Cell 13 Voltage,30pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,30pct Cell 14 Current,30pct Cell 14 Voltage,30pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,30pct Cell 15 Current,30pct Cell 15 Voltage,30pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,30pct Cell 16 Current,30pct Cell 16 Voltage,30pct Cell 16 Temp,Cell 16 Resistance
09-05-2025-Fri 20-47-46-PM,0.1,5.908,-82.375,73.85,09-05-2025-Fri 20-43-46-PM,0.3,5.916,-78.5866,24.65,09-05-2025-Fri 20-46-10-PM,-0.2,5.916,-80.307,-36.975,09-05-2025-Fri 20-46-10-PM,-0.3,5.912,-79.3709,-24.6333,09-05-2025-Fri 20-57-07-PM,-0.1,5.904,-86.526,-73.8,09-05-2025-Fri 21-00-51-PM,-0.4,5.916,-89.8034,-18.4875,09-05-2025-Fri 20-57-10-PM,0.1,5.904,-87.666,73.8,09-05-2025-Fri 20-59-55-PM,0.0,5.908,-91.0065,inf,09-05-2025-Fri 20-47-46-PM,0.1,5.908,-83.843,73.85,09-05-2025-Fri 20-43-46-PM,0.3,5.916,-80.307,24.65,09-05-2025-Fri 20-46-10-PM,-0.2,5.916,-81.4285,-36.975,09-05-2025-Fri 20-46-10-PM,-0.3,5.912,-79.719,-24.6333,09-05-2025-Fri 20-57-07-PM,-0.1,5.904,-86.255,-73.8,09-05-2025-Fri 21-00-51-PM,-0.4,5.916,-90.508,-18.4875,09-05-2025-Fri 20-57-10-PM,0.1,5.904,-88.2089,73.8,09-05-2025-Fri 20-59-55-PM,0.0,5.908,-90.941,inf
09-05-2025-Fri 20-47-48-PM,0.1,5.904,-82.358,73.8,09-05-2025-Fri 20-44-53-PM,0.0,5.912,-79.3383,inf,09-05-2025-Fri 20-46-13-PM,-0.1,5.916,-80.329,-73.95,09-05-2025-Fri 20-46-13-PM,0.0,5.912,-79.4035,inf,09-05-2025-Fri 20-57-10-PM,0.1,5.908,-86.559,73.85,09-05-2025-Fri 21-01-19-PM,0.1,5.916,-90.3236,73.95,09-05-2025-Fri 20-57-12-PM,0.0,5.904,-87.699,inf,09-05-2025-Fri 20-59-58-PM,0.1,5.912,-91.0716,73.9,09-05-2025-Fri 20-47-48-PM,0.1,5.904,-83.843,73.8,09-05-2025-Fri 20-44-53-PM,0.0,5.912,-80.982,inf,09-05-2025-Fri 20-46-13-PM,-0.1,5.916,-81.4285,-73.95,09-05-2025-Fri 20-46-13-PM,0.0,5.912,-79.741,inf,09-05-2025-Fri 20-57-10-PM,0.1,5.908,-86.2877,73.85,09-05-2025-Fri 21-01-19-PM,0.1,5.916,-90.995,73.95,09-05-2025-Fri 20-57-12-PM,0.0,5.904,-88.2415,inf,09-05-2025-Fri 20-59-58-PM,0.1,5.912,-90.99,73.9
09-05-2025-Fri 20-48-34-PM,0.2,5.904,-82.913,36.9,09-05-2025-Fri 20-44-55-PM,-0.2,5.912,-79.4035,-36.95,09-05-2025-Fri 20-46-15-PM,-0.2,5.916,-80.362,-36.975,09-05-2025-Fri 20-46-15-PM,0.0,5.912,-79.4689,inf,09-05-2025-Fri 20-57-12-PM,-0.1,5.904,-86.603,-73.8,09-05-2025-Fri 21-01-22-PM,-0.1,5.916,-90.3562,-73.95,09-05-2025-Fri 20-58-27-PM,0.1,5.908,-88.697,73.85,09-05-2025-Fri 21-00-00-PM,-0.2,5.912,-91.1365,-36.95,09-05-2025-Fri 20-48-34-PM,0.2,5.904,-84.4299,36.9,09-05-2025-Fri 20-44-55-PM,-0.2,5.912,-81.014,-36.95,09-05-2025-Fri 20-46-15-PM,-0.2,5.916,-81.4285,-36.975,09-05-2025-Fri 20-46-15-PM,0.0,5.912,-79.774,inf,09-05-2025-Fri 20-57-12-PM,-0.1,5.904,-86.3528,-73.8,09-05-2025-Fri 21-01-22-PM,-0.1,5.916,-91.05,-73.95,09-05-2025-Fri 20-58-27-PM,0.1,5.908,-89.1852,73.85,09-05-2025-Fri 21-00-00-PM,-0.2,5.912,-91.055,-36.95
09-05-2025-Fri 20-48-36-PM,0.2,5.904,-82.946,36.9,09-05-2025-Fri 20-44-58-PM,0.2,5.912,-79.3709,36.95,09-05-2025-Fri 20-46-17-PM,0.2,5.916,-80.373,36.975,09-05-2025-Fri 20-46-17-PM,0.2,5.916,-79.4363,36.975,09-05-2025-Fri 20-58-27-PM,0.1,5.904,-87.59,73.8,09-05-2025-Fri 21-01-24-PM,0.0,5.92,-90.3887,inf,09-05-2025-Fri 20-58-30-PM,-0.2,5.904,-88.729,-36.9,09-05-2025-Fri 21-00-02-PM,0.1,5.912,-91.1691,73.9,09-05-2025-Fri 20-48-36-PM,0.2,5.904,-84.4952,36.9,09-05-2025-Fri 20-44-58-PM,0.2,5.912,-81.025,36.95,09-05-2025-Fri 20-46-17-PM,0.2,5.916,-81.4938,36.975,09-05-2025-Fri 20-46-17-PM,0.2,5.916,-79.784,36.975,09-05-2025-Fri 20-58-27-PM,0.1,5.904,-87.3299,73.8,09-05-2025-Fri 21-01-24-PM,0.0,5.92,-91.082,inf,09-05-2025-Fri 20-58-30-PM,-0.2,5.904,-89.2178,-36.9,09-05-2025-Fri 21-00-02-PM,0.1,5.912,-91.104,73.9
09-05-2025-Fri 20-48-39-PM,0.2,5.904,-82.994,36.9,09-05-2025-Fri 20-45-00-PM,0.2,5.912,-79.5016,36.95,09-05-2025-Fri 20-47-46-PM,-0.1,5.916,-81.058,-73.95,09-05-2025-Fri 20-47-46-PM,-0.1,5.912,-80.2202,-73.9,09-05-2025-Fri 20-58-30-PM,-0.1,5.904,-87.634,-73.8,09-05-2025-Fri 21-01-26-PM,-0.3,5.92,-90.4213,-24.6667,09-05-2025-Fri 20-58-32-PM,-0.1,5.904,-88.74,-73.8,09-05-2025-Fri 21-00-05-PM,0.2,5.912,-91.2016,36.95,09-05-2025-Fri 20-48-39-PM,0.2,5.904,-84.5604,36.9,09-05-2025-Fri 20-45-00-PM,0.2,5.912,-81.091,36.95,09-05-2025-Fri 20-47-46-PM,-0.1,5.916,-82.0486,-73.95,09-05-2025-Fri 20-47-46-PM,-0.1,5.912,-80.503,-73.9,09-05-2025-Fri 20-58-30-PM,-0.1,5.904,-87.3624,-73.8,09-05-2025-Fri 21-01-26-PM,-0.3,5.92,-91.125,-24.6667,09-05-2025-Fri 20-58-32-PM,-0.1,5.904,-89.2178,-73.8,09-05-2025-Fri 21-00-05-PM,0.2,5.912,-91.153,36.95
09-05-2025-Fri 20-48-41-PM,0.4,5.908,-83.043,18.4625,09-05-2025-Fri 20-46-08-PM,-0.1,5.912,-80.155,-73.9,09-05-2025-Fri 20-47-48-PM,-0.3,5.916,-81.047,-24.65,09-05-2025-Fri 20-47-48-PM,0.0,5.912,-80.2202,inf,09-05-2025-Fri 20-58-32-PM,0.1,5.904,-87.655,73.8,09-05-2025-Fri 21-01-29-PM,-0.2,5.92,-90.4863,-37.0,09-05-2025-Fri 20-58-35-PM,0.1,5.908,-88.773,73.85,09-05-2025-Fri 21-00-33-PM,0.1,5.912,-91.8516,73.9,09-05-2025-Fri 20-48-41-PM,0.4,5.908,-84.6255,18.4625,09-05-2025-Fri 20-46-08-PM,-0.1,5.912,-81.646,-73.9,09-05-2025-Fri 20-47-48-PM,-0.3,5.916,-82.0486,-24.65,09-05-2025-Fri 20-47-48-PM,0.0,5.912,-80.514,inf,09-05-2025-Fri 20-58-32-PM,0.1,5.904,-87.3949,73.8,09-05-2025-Fri 21-01-29-PM,-0.2,5.92,-91.18,-37.0,09-05-2025-Fri 20-58-35-PM,0.1,5.908,-89.2503,73.85,09-05-2025-Fri 21-00-33-PM,0.1,5.912,-91.754,73.9
09-05-2025-Fri 20-50-00-PM,0.2,5.904,-84.511,36.9,09-05-2025-Fri 20-46-10-PM,-0.1,5.912,-80.1223,-73.9,09-05-2025-Fri 20-48-34-PM,-0.2,5.916,-81.548,-36.975,09-05-2025-Fri 20-48-34-PM,-0.1,5.912,-80.6122,-73.9,09-05-2025-Fri 20-58-35-PM,-0.2,5.908,-87.666,-36.925,09-05-2025-Fri 21-01-31-PM,0.0,5.92,-90.5188,inf,09-05-2025-Fri 20-58-37-PM,-0.2,5.904,-88.816,-36.9,09-05-2025-Fri 21-00-36-PM,0.1,5.908,-91.8842,73.85,09-05-2025-Fri 20-50-00-PM,0.2,5.904,-86.3854,36.9,09-05-2025-Fri 20-46-10-PM,-0.1,5.912,-81.635,-73.9,09-05-2025-Fri 20-48-34-PM,-0.2,5.916,-82.6361,-36.975,09-05-2025-Fri 20-48-34-PM,-0.1,5.912,-80.982,-73.9,09-05-2025-Fri 20-58-35-PM,-0.2,5.908,-87.3949,-36.925,09-05-2025-Fri 21-01-31-PM,0.0,5.92,-91.201,inf,09-05-2025-Fri 20-58-37-PM,-0.2,5.904,-89.3154,-36.9,09-05-2025-Fri 21-00-36-PM,0.1,5.908,-91.803,73.85
09-05-2025-Fri 20-50-03-PM,-0.1,5.908,-84.511,-73.85,09-05-2025-Fri 20-46-13-PM,0.0,5.916,-80.155,inf,09-05-2025-Fri 20-48-36-PM,-0.1,5.916,-81.613,-73.95,09-05-2025-Fri 20-48-36-PM,-0.1,5.912,-80.7428,-73.9,09-05-2025-Fri 20-58-37-PM,-0.1,5.904,-87.721,-73.8,09-05-2025-Fri 21-01-33-PM,-0.1,5.92,-90.5514,-74.0,09-05-2025-Fri 20-58-39-PM,0.1,5.904,-88.838,73.8,09-05-2025-Fri 21-00-39-PM,-0.1,5.912,-91.9166,-73.9,09-05-2025-Fri 20-50-03-PM,-0.1,5.908,-86.4179,-73.85,09-05-2025-Fri 20-46-13-PM,0.0,5.916,-81.657,inf,09-05-2025-Fri 20-48-36-PM,-0.1,5.916,-82.7013,-73.95,09-05-2025-Fri 20-48-36-PM,-0.1,5.912,-81.069,-73.9,09-05-2025-Fri 20-58-37-PM,-0.1,5.904,-87.4276,-73.8,09-05-2025-Fri 21-01-33-PM,-0.1,5.92,-91.245,-74.0,09-05-2025-Fri 20-58-39-PM,0.1,5.904,-89.3154,73.8,09-05-2025-Fri 21-00-39-PM,-0.1,5.912,-91.835,-73.9
09-05-2025-Fri 20-50-05-PM,0.3,5.908,-84.543,24.6167,09-05-2025-Fri 20-46-15-PM,0.1,5.912,-80.1877,73.9,09-05-2025-Fri 20-48-39-PM,-0.2,5.916,-81.613,-36.975,09-05-2025-Fri 20-48-39-PM,-0.3,5.912,-80.6775,-24.6333,09-05-2025-Fri 20-58-39-PM,0.0,5.904,-87.742,inf,09-05-2025-Fri 21-02-21-PM,0.0,5.916,-91.3316,inf,09-05-2025-Fri 20-58-42-PM,0.0,5.904,-88.881,inf,09-05-2025-Fri 21-00-41-PM,0.3,5.908,-91.9816,24.6167,09-05-2025-Fri 20-50-05-PM,0.3,5.908,-86.4505,24.6167,09-05-2025-Fri 20-46-15-PM,0.1,5.912,-81.668,73.9,09-05-2025-Fri 20-48-39-PM,-0.2,5.916,-82.7339,-36.975,09-05-2025-Fri 20-48-39-PM,-0.3,5.912,-81.069,-24.6333,09-05-2025-Fri 20-58-39-PM,0.0,5.904,-87.4927,inf,09-05-2025-Fri 21-02-21-PM,0.0,5.916,-92.003,inf,09-05-2025-Fri 20-58-42-PM,0.0,5.904,-89.3478,inf,09-05-2025-Fri 21-00-41-PM,0.3,5.908,-91.884,24.6167
09-05-2025-Fri 20-50-08-PM,0.1,5.908,-84.641,73.85,09-05-2025-Fri 20-46-17-PM,0.2,5.912,-80.1877,36.95,09-05-2025-Fri 20-48-41-PM,-0.1,5.912,-81.657,-73.9,09-05-2025-Fri 20-48-41-PM,0.1,5.912,-80.7101,73.9,09-05-2025-Fri 20-58-42-PM,0.1,5.904,-87.797,73.8,09-05-2025-Fri 21-02-28-PM,-0.1,5.92,-91.4291,-74.0,09-05-2025-Fri 20-58-44-PM,0.0,5.908,-88.903,inf,09-05-2025-Fri 21-00-43-PM,0.2,5.908,-92.0466,36.925,09-05-2025-Fri 20-50-08-PM,0.1,5.908,-86.4831,73.85,09-05-2025-Fri 20-46-17-PM,0.2,5.912,-81.689,36.95,09-05-2025-Fri 20-48-41-PM,-0.1,5.912,-82.7992,-73.9,09-05-2025-Fri 20-48-41-PM,0.1,5.912,-81.113,73.9,09-05-2025-Fri 20-58-42-PM,0.1,5.904,-87.5253,73.8,09-05-2025-Fri 21-02-28-PM,-0.1,5.92,-92.09,-74.0,09-05-2025-Fri 20-58-44-PM,0.0,5.908,-89.3804,inf,09-05-2025-Fri 21-00-43-PM,0.2,5.908,-91.949,36.925
09-05-2025-Fri 20-51-03-PM,0.0,5.908,-85.326,inf,09-05-2025-Fri 20-47-46-PM,0.1,5.912,-80.9061,73.9,09-05-2025-Fri 20-50-00-PM,-0.1,5.916,-82.995,-73.95,09-05-2025-Fri 20-50-00-PM,0.1,5.912,-82.0486,73.9,09-05-2025-Fri 20-58-44-PM,0.0,5.904,-87.797,inf,09-05-2025-Fri 21-03-16-PM,0.0,5.92,-92.1766,inf,09-05-2025-Fri 20-58-46-PM,-0.1,5.904,-88.936,-73.8,09-05-2025-Fri 21-00-46-PM,0.0,5.912,-92.0791,inf,09-05-2025-Fri 20-51-03-PM,0.0,5.908,-87.1996,inf,09-05-2025-Fri 20-47-46-PM,0.1,5.912,-82.266,73.9,09-05-2025-Fri 20-50-00-PM,-0.1,5.916,-84.2994,-73.95,09-05-2025-Fri 20-50-00-PM,0.1,5.912,-82.483,73.9,09-05-2025-Fri 20-58-44-PM,0.0,5.904,-87.5253,inf,09-05-2025-Fri 21-03-16-PM,0.0,5.92,-92.794,inf,09-05-2025-Fri 20-58-46-PM,-0.1,5.904,-89.413,-73.8,09-05-2025-Fri 21-00-46-PM,0.0,5.912,-91.998,inf
09-05-2025-Fri 20-51-05-PM,0.1,5.908,-85.375,73.85,09-05-2025-Fri 20-47-48-PM,0.1,5.912,-80.8734,73.9,09-05-2025-Fri 20-50-03-PM,0.0,5.916,-83.027,inf,09-05-2025-Fri 20-50-03-PM,0.1,5.912,-82.1466,73.9,09-05-2025-Fri 20-58-46-PM,-0.2,5.9,-87.818,-36.875,09-05-2025-Fri 21-03-18-PM,-0.2,5.92,-92.1766,-37.0,09-05-2025-Fri 20-58-49-PM,0.1,5.904,-88.979,73.8,09-05-2025-Fri 21-00-48-PM,0.1,5.912,-92.1115,73.9,09-05-2025-Fri 20-51-05-PM,0.1,5.908,-87.1996,73.85,09-05-2025-Fri 20-47-48-PM,0.1,5.912,-82.255,73.9,09-05-2025-Fri 20-50-03-PM,0.0,5.916,-84.3322,inf,09-05-2025-Fri 20-50-03-PM,0.1,5.912,-82.538,73.9,09-05-2025-Fri 20-58-46-PM,-0.2,5.9,-87.5904,-36.875,09-05-2025-Fri 21-03-18-PM,-0.2,5.92,-92.804,-37.0,09-05-2025-Fri 20-58-49-PM,0.1,5.904,-89.4455,73.8,09-05-2025-Fri 21-00-48-PM,0.1,5.912,-92.047,73.9
09-05-2025-Fri 20-51-08-PM,0.2,5.904,-85.407,36.9,09-05-2025-Fri 20-48-34-PM,0.0,5.916,-81.3958,inf,09-05-2025-Fri 20-50-05-PM,0.0,5.916,-83.071,inf,09-05-2025-Fri 20-50-05-PM,-0.2,5.916,-82.2119,-36.975,09-05-2025-Fri 20-58-49-PM,-0.4,5.908,-87.872,-18.4625,09-05-2025-Fri 21-03-20-PM,0.0,5.92,-92.2415,inf,09-05-2025-Fri 20-58-51-PM,0.2,5.908,-88.979,36.925,09-05-2025-Fri 21-00-51-PM,0.0,5.908,-92.1766,inf,09-05-2025-Fri 20-51-08-PM,0.2,5.904,-87.2648,36.9,09-05-2025-Fri 20-48-34-PM,0.0,5.916,-82.821,inf,09-05-2025-Fri 20-50-05-PM,0.0,5.916,-84.3647,inf,09-05-2025-Fri 20-50-05-PM,-0.2,5.916,-82.581,-36.975,09-05-2025-Fri 20-58-49-PM,-0.4,5.908,-87.5904,-18.4625,09-05-2025-Fri 21-03-20-PM,0.0,5.92,-92.837,inf,09-05-2025-Fri 20-58-51-PM,0.2,5.908,-89.4455,36.925,09-05-2025-Fri 21-00-51-PM,0.0,5.908,-92.079,inf
09-05-2025-Fri 20-52-03-PM,0.2,5.908,-86.01,36.925,09-05-2025-Fri 20-48-36-PM,0.1,5.912,-81.3958,73.9,09-05-2025-Fri 20-50-08-PM,-0.3,5.916,-83.158,-24.65,09-05-2025-Fri 20-50-08-PM,0.0,5.916,-82.2445,inf,09-05-2025-Fri 20-58-51-PM,-0.1,5.904,-87.883,-73.8,09-05-2025-Fri 21-03-23-PM,0.0,5.92,-92.2415,inf,09-05-2025-Fri 20-59-48-PM,0.1,5.904,-90.042,73.8,09-05-2025-Fri 21-01-19-PM,-0.1,5.912,-92.7289,-73.9,09-05-2025-Fri 20-52-03-PM,0.2,5.908,-87.7857,36.925,09-05-2025-Fri 20-48-36-PM,0.1,5.912,-82.864,73.9,09-05-2025-Fri 20-50-08-PM,-0.3,5.916,-84.4299,-24.65,09-05-2025-Fri 20-50-08-PM,0.0,5.916,-82.625,inf,09-05-2025-Fri 20-58-51-PM,-0.1,5.904,-87.623,-73.8,09-05-2025-Fri 21-03-23-PM,0.0,5.92,-92.859,inf,09-05-2025-Fri 20-59-48-PM,0.1,5.904,-90.714,73.8,09-05-2025-Fri 21-01-19-PM,-0.1,5.912,-92.599,-73.9
09-05-2025-Fri 20-52-05-PM,0.4,5.908,-86.043,18.4625,09-05-2025-Fri 20-48-39-PM,0.1,5.912,-81.4285,73.9,09-05-2025-Fri 20-51-03-PM,-0.2,5.916,-83.821,-36.975,09-05-2025-Fri 20-51-03-PM,0.1,5.912,-82.8971,73.9,09-05-2025-Fri 20-59-48-PM,-0.3,5.904,-88.838,-24.6,09-05-2025-Fri 21-03-25-PM,-0.1,5.92,-92.274,-74.0,09-05-2025-Fri 20-59-51-PM,0.2,5.904,-90.096,36.9,09-05-2025-Fri 21-01-22-PM,0.0,5.908,-92.7613,inf,09-05-2025-Fri 20-52-05-PM,0.4,5.908,-87.7857,18.4625,09-05-2025-Fri 20-48-39-PM,0.1,5.912,-82.908,73.9,09-05-2025-Fri 20-51-03-PM,-0.2,5.916,-85.1145,-36.975,09-05-2025-Fri 20-51-03-PM,0.1,5.912,-83.31,73.9,09-05-2025-Fri 20-59-48-PM,-0.3,5.904,-88.5344,-24.6,09-05-2025-Fri 21-03-25-PM,-0.1,5.92,-92.902,-74.0,09-05-2025-Fri 20-59-51-PM,0.2,5.904,-90.7464,36.9,09-05-2025-Fri 21-01-22-PM,0.0,5.908,-92.648,inf
09-05-2025-Fri 20-52-07-PM,0.0,5.908,-86.108,inf,09-05-2025-Fri 20-48-41-PM,0.1,5.916,-81.4611,73.95,09-05-2025-Fri 20-51-05-PM,-0.3,5.916,-83.854,-24.65,09-05-2025-Fri 20-51-05-PM,-0.2,5.912,-82.8645,-36.95,09-05-2025-Fri 20-59-51-PM,-0.3,5.904,-88.892,-24.6,09-05-2025-Fri 21-03-28-PM,0.1,5.92,-92.3391,74.0,09-05-2025-Fri 20-59-53-PM,0.1,5.904,-90.15,73.8,09-05-2025-Fri 21-01-24-PM,0.1,5.912,-92.8264,73.9,09-05-2025-Fri 20-52-07-PM,0.0,5.908,-87.8183,inf,09-05-2025-Fri 20-48-41-PM,0.1,5.916,-82.962,73.95,09-05-2025-Fri 20-51-05-PM,-0.3,5.916,-85.1471,-24.65,09-05-2025-Fri 20-51-05-PM,-0.2,5.912,-83.321,-36.95,09-05-2025-Fri 20-59-51-PM,-0.3,5.904,-88.567,-24.6,09-05-2025-Fri 21-03-28-PM,0.1,5.92,-92.945,74.0,09-05-2025-Fri 20-59-53-PM,0.1,5.904,-90.779,73.8,09-05-2025-Fri 21-01-24-PM,0.1,5.912,-92.696,73.9
09-05-2025-Fri 20-53-02-PM,-0.1,5.904,-86.613,-73.8,09-05-2025-Fri 20-50-00-PM,0.1,5.912,-82.6361,73.9,09-05-2025-Fri 20-51-08-PM,0.1,5.912,-83.886,73.9,09-05-2025-Fri 20-51-08-PM,0.1,5.916,-82.9624,73.95,09-05-2025-Fri 20-59-53-PM,0.0,5.904,-88.968,inf,09-05-2025-Fri 21-05-22-PM,0.0,5.916,-93.7033,inf,09-05-2025-Fri 20-59-55-PM,0.0,5.908,-90.204,inf,09-05-2025-Fri 21-01-26-PM,-0.1,5.908,-92.8589,-73.85,09-05-2025-Fri 20-53-02-PM,-0.1,5.904,-88.274,-73.8,09-05-2025-Fri 20-50-00-PM,0.1,5.912,-84.44,73.9,09-05-2025-Fri 20-51-08-PM,0.1,5.912,-85.1471,73.9,09-05-2025-Fri 20-51-08-PM,0.1,5.916,-83.375,73.95,09-05-2025-Fri 20-59-53-PM,0.0,5.904,-88.6321,inf,09-05-2025-Fri 21-05-22-PM,0.0,5.916,-94.201,inf,09-05-2025-Fri 20-59-55-PM,0.0,5.908,-90.8764,inf,09-05-2025-Fri 21-01-26-PM,-0.1,5.908,-92.729,-73.85
09-05-2025-Fri 20-53-04-PM,0.1,5.904,-86.629,73.8,09-05-2025-Fri 20-50-03-PM,-0.1,5.916,-82.6034,-73.95,09-05-2025-Fri 20-52-03-PM,-0.3,5.916,-84.538,-24.65,09-05-2025-Fri 20-52-03-PM,0.0,5.912,-83.6147,inf,09-05-2025-Fri 20-59-55-PM,0.0,5.908,-88.99,inf,09-05-2025-Fri 21-05-25-PM,0.1,5.92,-93.7033,74.0,09-05-2025-Fri 20-59-58-PM,-0.2,5.904,-90.248,-36.9,09-05-2025-Fri 21-01-29-PM,0.2,5.908,-92.8913,36.925,09-05-2025-Fri 20-53-04-PM,0.1,5.904,-88.3066,73.8,09-05-2025-Fri 20-50-03-PM,-0.1,5.916,-84.451,-73.95,09-05-2025-Fri 20-52-03-PM,-0.3,5.916,-85.7663,-24.65,09-05-2025-Fri 20-52-03-PM,0.0,5.912,-84.027,inf,09-05-2025-Fri 20-59-55-PM,0.0,5.908,-88.6971,inf,09-05-2025-Fri 21-05-25-PM,0.1,5.92,-94.201,74.0,09-05-2025-Fri 20-59-58-PM,-0.2,5.904,-90.9091,-36.9,09-05-2025-Fri 21-01-29-PM,0.2,5.908,-92.778,36.925
09-05-2025-Fri 20-53-06-PM,0.1,5.904,-86.613,73.8,09-05-2025-Fri 20-50-05-PM,-0.2,5.916,-82.6361,-36.975,09-05-2025-Fri 20-52-05-PM,-0.2,5.916,-84.549,-36.975,09-05-2025-Fri 20-52-05-PM,-0.1,5.912,-83.5821,-73.9,09-05-2025-Fri 20-59-58-PM,-0.2,5.904,-89.022,-36.9,09-05-2025-Fri 21-05-27-PM,0.0,5.92,-93.7357,inf,09-05-2025-Fri 21-00-00-PM,0.0,5.904,-90.313,inf,09-05-2025-Fri 21-01-31-PM,0.1,5.912,-92.9237,73.9,09-05-2025-Fri 20-53-06-PM,0.1,5.904,-88.3066,73.8,09-05-2025-Fri 20-50-05-PM,-0.2,5.916,-84.484,-36.975,09-05-2025-Fri 20-52-05-PM,-0.2,5.916,-85.7663,-36.975,09-05-2025-Fri 20-52-05-PM,-0.1,5.912,-84.006,-73.9,09-05-2025-Fri 20-59-58-PM,-0.2,5.904,-88.7296,-36.9,09-05-2025-Fri 21-05-27-PM,0.0,5.92,-94.233,inf,09-05-2025-Fri 21-00-00-PM,0.0,5.904,-90.9739,inf,09-05-2025-Fri 21-01-31-PM,0.1,5.912,-92.794,73.9
09-05-2025-Fri 20-53-09-PM,0.2,5.904,-86.694,36.9,09-05-2025-Fri 20-50-08-PM,0.1,5.916,-82.7992,73.95,09-05-2025-Fri 20-52-07-PM,0.1,5.912,-84.615,73.9,09-05-2025-Fri 20-52-07-PM,0.1,5.908,-83.6472,73.85,09-05-2025-Fri 21-00-00-PM,-0.3,5.904,-89.098,-24.6,09-05-2025-Fri 21-05-29-PM,-0.1,5.92,-93.7357,-74.0,09-05-2025-Fri 21-00-02-PM,0.1,5.904,-90.356,73.8,09-05-2025-Fri 21-01-33-PM,0.2,5.912,-92.9888,36.95,09-05-2025-Fri 20-53-09-PM,0.2,5.904,-88.3066,36.9,09-05-2025-Fri 20-50-08-PM,0.1,5.916,-84.571,73.95,09-05-2025-Fri 20-52-07-PM,0.1,5.912,-85.799,73.9,09-05-2025-Fri 20-52-07-PM,0.1,5.908,-84.06,73.85,09-05-2025-Fri 21-00-00-PM,-0.3,5.904,-88.7622,-24.6,09-05-2025-Fri 21-05-29-PM,-0.1,5.92,-94.244,-74.0,09-05-2025-Fri 21-00-02-PM,0.1,5.904,-91.039,73.8,09-05-2025-Fri 21-01-33-PM,0.2,5.912,-92.859,36.95
09-05-2025-Fri 20-53-12-PM,0.1,5.908,-86.694,73.85,09-05-2025-Fri 20-51-03-PM,0.1,5.912,-83.4516,73.9,09-05-2025-Fri 20-53-02-PM,0.1,5.916,-85.136,73.95,09-05-2025-Fri 20-53-02-PM,-0.2,5.912,-84.1691,-36.95,09-05-2025-Fri 21-00-02-PM,-0.1,5.904,-89.142,-73.8,09-05-2025-Fri 21-05-32-PM,-0.1,5.92,-93.8006,-74.0,09-05-2025-Fri 21-00-05-PM,0.2,5.908,-90.41,36.925,09-05-2025-Fri 21-02-21-PM,0.1,5.912,-93.7682,73.9,09-05-2025-Fri 20-53-12-PM,0.1,5.908,-88.3391,73.85,09-05-2025-Fri 20-51-03-PM,0.1,5.912,-85.255,73.9,09-05-2025-Fri 20-53-02-PM,0.1,5.916,-86.2877,73.95,09-05-2025-Fri 20-53-02-PM,-0.2,5.912,-84.604,-36.95,09-05-2025-Fri 21-00-02-PM,-0.1,5.904,-88.8274,-73.8,09-05-2025-Fri 21-05-32-PM,-0.1,5.92,-94.266,-74.0,09-05-2025-Fri 21-00-05-PM,0.2,5.908,-91.1041,36.925,09-05-2025-Fri 21-02-21-PM,0.1,5.912,-93.606,73.9
