Timestamp,Cell 1 Current,Cell 1 Voltage,Cell 1 Temperature,Cell 2 Current,Cell 2 Voltage,Cell 2 Temperature,Cell 3 Current,Cell 3 Voltage,Cell 3 Temperature,Cell 4 Current,Cell 4 Voltage,Cell 4 Temperature,Cell 5 Current,Cell 5 Voltage,Cell 5 Temperature,Cell 6 Current,Cell 6 Voltage,Cell 6 Temperature,Cell 7 Current,Cell 7 Voltage,Cell 7 Temperature,Cell 8 Current,Cell 8 Voltage,Cell 8 Temperature,Cell 9 Current,Cell 9 Voltage,Cell 9 Temperature,Cell 10 Current,Cell 10 Voltage,Cell 10 Temperature,Cell 11 Current,Cell 11 Voltage,Cell 11 Temperature,Cell 12 Current,Cell 12 Voltage,Cell 12 Temperature,Cell 13 Current,Cell 13 Voltage,Cell 13 Temperature,Cell 14 Current,Cell 14 Voltage,Cell 14 Temperature,Cell 15 Current,Cell 15 Voltage,Cell 15 Temperature,Cell 16 Current,Cell 16 Voltage,Cell 16 Temperature
08-29-2025-Fri 13-23-05-PM,-0.3,1.916,-16.696,-0.3,1.94,,-0.2,1.936,-15.5932,-0.1,1.888,,-0.2,1.964,-14.1894,-0.1,1.78,,-0.2,1.924,-15.7938,0.1,1.896,,-0.3,1.916,,-0.3,1.94,-17.2304,-0.2,1.936,,-0.1,1.888,-16.295,-0.2,1.964,,-0.1,1.78,-15.4261,-0.2,1.924,,0.1,1.896,-17.531
08-29-2025-Fri 13-23-08-PM,-0.1,1.912,-16.7627,-0.1,1.936,,-0.3,1.928,-15.6602,-0.3,1.884,,-0.3,1.952,-14.2228,0.0,1.772,,-0.3,1.92,-15.8272,0.1,1.888,,-0.1,1.912,,-0.1,1.936,-17.2304,-0.3,1.928,,-0.3,1.884,-16.3285,-0.3,1.952,,0.0,1.772,-15.4596,-0.3,1.92,,0.1,1.888,-17.5644
08-29-2025-Fri 13-23-10-PM,-0.1,1.904,-16.7961,-0.1,1.928,,-0.1,1.92,-15.6935,-0.3,1.876,,-0.2,1.944,-14.2562,-0.1,1.768,,-0.1,1.908,-15.8606,-0.2,1.884,,-0.1,1.904,,-0.1,1.928,-17.2972,-0.1,1.92,,-0.3,1.876,-16.3618,-0.2,1.944,,-0.1,1.768,-15.493,-0.1,1.908,,-0.2,1.884,-17.5977
08-29-2025-Fri 13-23-13-PM,0.0,1.896,-16.9297,-0.2,1.92,,-0.4,1.92,-15.7603,-0.4,1.868,,-0.3,1.936,-14.2897,-0.1,1.76,,-0.1,1.908,-15.8606,-0.1,1.88,,0.0,1.896,,-0.2,1.92,-17.2972,-0.4,1.92,,-0.4,1.868,-16.3618,-0.3,1.936,,-0.1,1.76,-15.5265,-0.1,1.908,,-0.1,1.88,-17.6312
08-29-2025-Fri 13-23-15-PM,0.0,1.896,-16.8296,-0.3,1.912,,-0.5,1.912,-15.7938,-0.3,1.86,,-0.3,1.924,-14.3231,0.0,1.756,,0.2,1.896,-15.9274,0.1,1.876,,0.0,1.896,,-0.3,1.912,-17.3306,-0.5,1.912,,-0.3,1.86,-16.4286,-0.3,1.924,,0.0,1.756,-15.5265,0.2,1.896,,0.1,1.876,-17.6312
08-29-2025-Fri 13-23-17-PM,0.1,1.888,-16.863,0.0,1.904,,-0.4,1.908,-15.7269,-0.3,1.856,,-0.1,1.916,-14.3565,0.0,1.748,,0.1,1.888,-15.9609,0.1,1.872,,0.1,1.888,,0.0,1.904,-17.364,-0.4,1.908,,-0.3,1.856,-16.4621,-0.1,1.916,,0.0,1.748,-15.5932,0.1,1.888,,0.1,1.872,-17.6646
08-29-2025-Fri 13-23-20-PM,-0.1,1.884,-16.863,-0.1,1.9,,-0.3,1.904,-15.7603,-0.1,1.852,,-0.5,1.912,-14.3565,-0.4,1.748,,-0.2,1.884,-15.9609,0.1,1.864,,-0.1,1.884,,-0.1,1.9,-17.3974,-0.3,1.904,,-0.1,1.852,-16.4621,-0.5,1.912,,-0.4,1.748,-15.5932,-0.2,1.884,,0.1,1.864,-17.698
08-29-2025-Fri 13-23-22-PM,0.0,1.88,-16.9966,-0.2,1.892,,-0.2,1.9,-15.8272,-0.3,1.844,,-0.3,1.9,-14.4233,-0.1,1.744,,-0.3,1.876,-15.9943,-0.1,1.864,,0.0,1.88,,-0.2,1.892,-17.4307,-0.2,1.9,,-0.3,1.844,-16.4955,-0.3,1.9,,-0.1,1.744,-15.6267,-0.3,1.876,,-0.1,1.864,-17.7314
08-29-2025-Fri 13-23-24-PM,0.3,1.872,-17.03,-0.2,1.884,,-0.2,1.896,-15.8272,-0.1,1.84,,-0.1,1.896,-14.4233,0.2,1.74,,-0.2,1.876,-16.0277,-0.1,1.86,,0.3,1.872,,-0.2,1.884,-17.4976,-0.2,1.896,,-0.1,1.84,-16.5289,-0.1,1.896,,0.2,1.74,-15.6602,-0.2,1.876,,-0.1,1.86,-17.7647
08-29-2025-Fri 13-23-27-PM,0.0,1.868,-16.9966,-0.1,1.88,,-0.1,1.888,-15.8941,-0.1,1.832,,-0.3,1.884,-14.4568,0.1,1.736,,-0.2,1.868,-16.0611,-0.3,1.856,,0.0,1.868,,-0.1,1.88,-17.4976,-0.1,1.888,,-0.1,1.832,-16.5623,-0.3,1.884,,0.1,1.736,-15.6935,-0.2,1.868,,-0.3,1.856,-17.7647
08-29-2025-Fri 13-23-30-PM,0.1,1.868,-17.0967,0.0,1.872,,0.0,1.888,-15.8941,-0.1,1.828,,-0.3,1.876,-14.4903,-0.3,1.732,,0.2,1.86,-16.0945,-0.1,1.848,,0.1,1.868,,0.0,1.872,-17.531,0.0,1.888,,-0.1,1.828,-16.5956,-0.3,1.876,,-0.3,1.732,-15.7603,0.2,1.86,,-0.1,1.848,-17.8316
08-29-2025-Fri 13-23-32-PM,-0.1,1.864,-17.0634,-0.2,1.864,,0.0,1.884,-15.9943,0.0,1.824,,-0.3,1.872,-14.4903,-0.1,1.728,,-0.2,1.856,-16.1279,-0.4,1.848,,-0.1,1.864,,-0.2,1.864,-17.5644,0.0,1.884,,0.0,1.824,-16.6291,-0.3,1.872,,-0.1,1.728,-15.7269,-0.2,1.856,,-0.4,1.848,-17.8316
08-29-2025-Fri 13-23-34-PM,0.2,1.86,-17.197,-0.1,1.864,,0.0,1.88,-16.0277,-0.3,1.82,,-0.4,1.868,-14.5237,-0.2,1.724,,-0.1,1.852,-16.1614,0.0,1.848,,0.2,1.86,,-0.1,1.864,-17.5977,0.0,1.88,,-0.3,1.82,-16.6625,-0.4,1.868,,-0.2,1.724,-15.7938,-0.1,1.852,,0.0,1.848,-17.865
08-29-2025-Fri 13-23-37-PM,0.0,1.856,-17.1636,-0.1,1.86,,-0.2,1.876,-15.9943,-0.4,1.816,,-0.2,1.86,-14.5572,0.0,1.72,,-0.1,1.848,-16.1614,0.0,1.844,,0.0,1.856,,-0.1,1.86,-17.6312,-0.2,1.876,,-0.4,1.816,-16.6625,-0.2,1.86,,0.0,1.72,-15.7938,-0.1,1.848,,0.0,1.844,-17.8984
08-29-2025-Fri 13-23-39-PM,0.0,1.852,-17.2304,0.1,1.848,,-0.2,1.876,-16.0277,-0.2,1.812,,0.0,1.852,-14.5905,-0.1,1.716,,-0.2,1.84,-16.1614,-0.2,1.84,,0.0,1.852,,0.1,1.848,-17.6312,-0.2,1.876,,-0.2,1.812,-16.696,0.0,1.852,,-0.1,1.716,-15.8272,-0.2,1.84,,-0.2,1.84,-17.9317
08-29-2025-Fri 13-23-43-PM,0.1,1.844,-17.1302,-0.2,1.844,,-0.3,1.868,-16.0611,0.0,1.808,,-0.4,1.844,-14.624,0.0,1.708,,-0.1,1.836,-16.1948,0.1,1.832,,0.1,1.844,,-0.2,1.844,-17.698,-0.3,1.868,,0.0,1.808,-16.7293,-0.4,1.844,,0.0,1.708,-15.8272,-0.1,1.836,,0.1,1.832,-17.9317
08-29-2025-Fri 13-23-45-PM,-0.1,1.844,-17.2637,0.1,1.84,,-0.2,1.868,-16.0277,-0.1,1.804,,-0.4,1.836,-14.6574,-0.1,1.712,,-0.2,1.828,-16.2615,-0.2,1.832,,-0.1,1.844,,0.1,1.84,-17.7314,-0.2,1.868,,-0.1,1.804,-16.7961,-0.4,1.836,,-0.1,1.712,-15.8941,-0.2,1.828,,-0.2,1.832,-17.9986
08-29-2025-Fri 13-23-48-PM,-0.1,1.84,-17.2637,0.0,1.832,,-0.2,1.868,-16.0611,-0.4,1.8,,-0.5,1.832,-14.6908,-0.1,1.704,,0.0,1.824,-16.295,-0.1,1.828,,-0.1,1.84,,0.0,1.832,-17.7647,-0.2,1.868,,-0.4,1.8,-16.7961,-0.5,1.832,,-0.1,1.704,-15.9274,0.0,1.824,,-0.1,1.828,-18.032
08-29-2025-Fri 13-23-50-PM,0.0,1.836,-17.2972,0.1,1.828,,-0.3,1.864,-16.1614,-0.3,1.796,,-0.2,1.828,-14.7243,-0.2,1.7,,-0.3,1.82,-16.295,-0.2,1.828,,0.0,1.836,,0.1,1.828,-17.7982,-0.3,1.864,,-0.3,1.796,-16.8296,-0.2,1.828,,-0.2,1.7,-15.9609,-0.3,1.82,,-0.2,1.828,-18.032
08-29-2025-Fri 13-23-52-PM,-0.1,1.836,-17.3974,-0.1,1.828,,-0.3,1.86,-16.2282,-0.4,1.796,,-0.1,1.82,-14.7243,0.3,1.696,,-0.1,1.816,-16.3618,-0.1,1.824,,-0.1,1.836,,-0.1,1.828,-17.7982,-0.3,1.86,,-0.4,1.796,-16.8964,-0.1,1.82,,0.3,1.696,-15.9943,-0.1,1.816,,-0.1,1.824,-18.0986
08-29-2025-Fri 13-23-55-PM,-0.1,1.832,-17.3974,0.0,1.824,,-0.1,1.856,-16.1948,-0.1,1.788,,-0.2,1.816,-14.7576,-0.2,1.696,,-0.1,1.812,-16.3618,0.0,1.82,,-0.1,1.832,,0.0,1.824,-17.865,-0.1,1.856,,-0.1,1.788,-16.8964,-0.2,1.816,,-0.2,1.696,-15.9943,-0.1,1.812,,0.0,1.82,-18.1321
08-29-2025-Fri 13-23-57-PM,0.1,1.828,-17.4307,-0.1,1.82,,-0.3,1.856,-16.2282,-0.2,1.788,,-0.2,1.812,-14.7911,0.0,1.696,,0.1,1.804,-16.3952,-0.3,1.816,,0.1,1.828,,-0.1,1.82,-17.865,-0.3,1.856,,-0.2,1.788,-16.9297,-0.2,1.812,,0.0,1.696,-16.0611,0.1,1.804,,-0.3,1.816,-18.1321
08-29-2025-Fri 13-23-59-PM,0.1,1.824,-17.3974,-0.3,1.816,,-0.5,1.852,-16.295,-0.3,1.784,,-0.3,1.808,-14.7911,-0.1,1.692,,-0.2,1.804,-16.4286,-0.2,1.82,,0.1,1.824,,-0.3,1.816,-17.8984,-0.5,1.852,,-0.3,1.784,-16.9297,-0.3,1.808,,-0.1,1.692,-16.0277,-0.2,1.804,,-0.2,1.82,-18.1655
08-29-2025-Fri 13-24-02-PM,-0.2,1.824,-17.3974,-0.2,1.812,,0.0,1.848,-16.2282,0.0,1.78,,-0.1,1.804,-14.8246,-0.4,1.688,,0.0,1.8,-16.4286,0.0,1.816,,-0.2,1.824,,-0.2,1.812,-17.9317,0.0,1.848,,0.0,1.78,-16.9966,-0.1,1.804,,-0.4,1.688,-16.0945,0.0,1.8,,0.0,1.816,-18.1989
08-29-2025-Fri 13-24-04-PM,-0.1,1.82,-17.4642,0.1,1.808,,-0.2,1.848,-16.3285,-0.2,1.776,,0.2,1.8,-14.8246,0.1,1.684,,0.0,1.796,-16.4955,-0.1,1.812,,-0.1,1.82,,0.1,1.808,-17.9652,-0.2,1.848,,-0.2,1.776,-17.03,0.2,1.8,,0.1,1.684,-16.1279,0.0,1.796,,-0.1,1.812,-18.2323
08-29-2025-Fri 13-24-07-PM,0.0,1.82,-17.531,0.1,1.804,,0.0,1.84,-16.3285,-0.3,1.776,,0.0,1.796,-14.8914,0.0,1.684,,-0.3,1.788,-16.4955,-0.1,1.808,,0.0,1.82,,0.1,1.804,-17.9986,0.0,1.84,,-0.3,1.776,-17.03,0.0,1.796,,0.0,1.684,-16.1279,-0.3,1.788,,-0.1,1.808,-18.2323
08-29-2025-Fri 13-24-09-PM,-0.2,1.816,-17.531,0.0,1.8,,0.0,1.84,-16.3618,-0.3,1.772,,-0.1,1.788,-14.9248,-0.2,1.68,,-0.2,1.792,-16.5289,-0.2,1.804,,-0.2,1.816,,0.0,1.8,-18.032,0.0,1.84,,-0.3,1.772,-17.03,-0.1,1.788,,-0.2,1.68,-16.1614,-0.2,1.792,,-0.2,1.804,-18.2656
08-29-2025-Fri 13-24-11-PM,Power On,,-17.5977,,,,,,-16.3618,,,,,,-14.8914,,,,,,-16.5289,,,,Power On,,,,,-18.032,,,,,,-17.0967,,,,,,-16.1614,,,,,,-18.2991
08-29-2025-Fri 13-24-14-PM,39.2,5.844,-17.6312,40.4,5.852,,43.0,5.852,-16.3952,40.9,5.872,,44.2,5.828,-14.9583,40.5,5.868,,41.7,5.828,-16.5623,36.2,5.832,,39.2,5.844,,40.4,5.852,-18.0653,43.0,5.852,,40.9,5.872,-17.0967,44.2,5.828,,40.5,5.868,-16.1948,41.7,5.828,,36.2,5.832,-18.2991
08-29-2025-Fri 13-24-17-PM,38.4,5.852,-17.531,39.4,5.852,,42.3,5.856,-16.4286,39.8,5.876,,43.3,5.836,-14.9917,39.5,5.872,,40.7,5.836,-16.5623,35.4,5.832,,38.4,5.852,,39.4,5.852,-18.0986,42.3,5.856,,39.8,5.876,-17.1302,43.3,5.836,,39.5,5.872,-16.1948,40.7,5.836,,35.4,5.832,-18.3325
08-29-2025-Fri 13-24-19-PM,38.1,5.852,-17.6312,39.6,5.856,,42.0,5.86,-16.4955,39.2,5.872,,43.0,5.832,-14.9248,38.9,5.868,,40.5,5.832,-16.6291,35.0,5.836,,38.1,5.852,,39.6,5.856,-18.1321,42.0,5.86,,39.2,5.872,-17.1636,43.0,5.832,,38.9,5.868,-16.2282,40.5,5.832,,35.0,5.836,-18.3325
08-29-2025-Fri 13-24-22-PM,38.1,5.852,-17.6646,39.2,5.86,,42.0,5.856,-16.4955,39.1,5.876,,43.0,5.836,-15.0251,39.0,5.872,,40.4,5.832,-16.5623,35.2,5.836,,38.1,5.852,,39.2,5.86,-18.1321,42.0,5.856,,39.1,5.876,-17.1636,43.0,5.836,,39.0,5.872,-16.2615,40.4,5.832,,35.2,5.836,-18.3325
08-29-2025-Fri 13-24-24-PM,Power Off,,-17.6646,,,,,,-16.5623,,,,,,-15.0251,,,,,,-16.5623,,,,Power Off,,,,,-18.1321,,,,,,-17.197,,,,,,-16.2615,,,,,,-18.3993
08-29-2025-Fri 13-24-26-PM,-0.1,2.476,-17.698,-0.3,2.528,,-0.4,2.5,-16.5289,0.0,2.428,,0.1,2.548,-15.0585,0.0,2.368,,-0.1,2.464,-16.696,-0.2,2.42,,-0.1,2.476,,-0.3,2.528,-18.1655,-0.4,2.5,,0.0,2.428,-17.2304,0.1,2.548,,0.0,2.368,-16.295,-0.1,2.464,,-0.2,2.42,-18.3993
08-29-2025-Fri 13-24-29-PM,0.1,2.348,-17.698,-0.3,2.408,,-0.2,2.364,-16.6291,0.1,2.308,,-0.1,2.44,-15.0585,-0.2,2.224,,0.1,2.352,-16.696,-0.1,2.296,,0.1,2.348,,-0.3,2.408,-18.1989,-0.2,2.364,,0.1,2.308,-17.2304,-0.1,2.44,,-0.2,2.224,-16.295,0.1,2.352,,-0.1,2.296,-18.3993
08-29-2025-Fri 13-24-31-PM,0.1,2.276,-17.7647,-0.3,2.324,,-0.1,2.288,-16.5956,-0.1,2.24,,-0.3,2.376,-15.1254,-0.2,2.144,,-0.2,2.292,-16.7293,-0.1,2.228,,0.1,2.276,,-0.3,2.324,-18.2323,-0.1,2.288,,-0.1,2.24,-17.2637,-0.3,2.376,,-0.2,2.144,-16.3285,-0.2,2.292,,-0.1,2.228,-18.466
08-29-2025-Fri 13-24-33-PM,0.0,2.232,-17.7647,0.0,2.26,,-0.2,2.24,-16.5956,-0.1,2.18,,-0.3,2.332,-15.0919,-0.2,2.088,,-0.1,2.248,-16.7627,-0.1,2.184,,0.0,2.232,,0.0,2.26,-18.2323,-0.2,2.24,,-0.1,2.18,-17.2972,-0.3,2.332,,-0.2,2.088,-16.3952,-0.1,2.248,,-0.1,2.184,-18.466
08-29-2025-Fri 13-24-36-PM,-0.2,2.192,-17.865,-0.1,2.212,,0.1,2.204,-16.696,-0.1,2.132,,-0.1,2.288,-15.1588,-0.2,2.04,,-0.1,2.204,-16.7961,0.0,2.14,,-0.2,2.192,,-0.1,2.212,-18.2991,0.1,2.204,,-0.1,2.132,-17.3306,-0.1,2.288,,-0.2,2.04,-16.3952,-0.1,2.204,,0.0,2.14,-18.4994
08-29-2025-Fri 13-24-39-PM,-0.2,2.152,-17.8316,-0.4,2.168,,-0.3,2.168,-16.6291,0.0,2.088,,-0.2,2.256,-15.1588,0.0,1.996,,0.0,2.164,-16.7961,-0.3,2.1,,-0.2,2.152,,-0.4,2.168,-18.2991,-0.3,2.168,,0.0,2.088,-17.3306,-0.2,2.256,,0.0,1.996,-16.3952,0.0,2.164,,-0.3,2.1,-18.5328
08-29-2025-Fri 13-24-43-PM,,,-17.865,,,,,,-16.696,,,,,,-15.1922,,,,,,-16.8296,,,,,,,,,-18.3325,,,,,,-17.364,,,,,,-16.4621,,,,,,-18.5328
08-29-2025-Fri 13-24-48-PM,,,-17.9317,,,,,,-16.7293,,,,,,-15.2257,,,,,,-16.8964,,,,,,,,,-18.3993,,,,,,-17.4307,,,,,,-16.4955,,,,,,-18.5662
08-29-2025-Fri 13-24-50-PM,0.0,2.032,-17.9652,0.0,2.056,,-0.2,2.056,-16.7961,-0.3,1.984,,-0.3,2.112,-15.2925,-0.4,1.876,,-0.2,2.036,-16.9297,0.1,1.992,,0.0,2.032,,0.0,2.056,-18.4326,-0.2,2.056,,-0.3,1.984,-17.4642,-0.3,2.112,,-0.4,1.876,-16.5289,-0.2,2.036,,0.1,1.992,-18.633
08-29-2025-Fri 13-24-53-PM,0.0,2.012,-18.032,-0.2,2.036,,-0.3,2.036,-16.7627,-0.3,1.972,,-0.3,2.092,-15.2925,0.1,1.86,,0.0,2.02,-16.9632,0.0,1.976,,0.0,2.012,,-0.2,2.036,-18.466,-0.3,2.036,,-0.3,1.972,-17.4976,-0.3,2.092,,0.1,1.86,-16.5623,0.0,2.02,,0.0,1.976,-18.633
08-29-2025-Fri 13-24-56-PM,0.1,2.0,-17.9986,-0.3,2.028,,-0.3,2.016,-16.8964,-0.2,1.96,,-0.3,2.072,-15.3593,-0.2,1.844,,-0.4,2.004,-16.9632,-0.1,1.964,,0.1,2.0,,-0.3,2.028,-18.4994,-0.3,2.016,,-0.2,1.96,-17.531,-0.3,2.072,,-0.2,1.844,-16.5956,-0.4,2.004,,-0.1,1.964,-18.6998
08-29-2025-Fri 13-24-58-PM,0.1,1.988,-18.032,-0.3,2.012,,-0.2,2.004,-16.8296,-0.2,1.952,,-0.1,2.056,-15.3593,-0.4,1.836,,-0.2,1.992,-16.9966,-0.1,1.956,,0.1,1.988,,-0.3,2.012,-18.5328,-0.2,2.004,,-0.2,1.952,-17.5644,-0.1,2.056,,-0.4,1.836,-16.6291,-0.2,1.992,,-0.1,1.956,-18.7332
08-29-2025-Fri 13-25-00-PM,-0.1,1.976,-18.032,-0.4,2.004,,-0.2,1.996,-16.9297,-0.3,1.944,,-0.3,2.04,-15.3928,-0.4,1.828,,0.0,1.976,-17.0634,-0.2,1.944,,-0.1,1.976,,-0.4,2.004,-18.5662,-0.2,1.996,,-0.3,1.944,-17.5644,-0.3,2.04,,-0.4,1.828,-16.6291,0.0,1.976,,-0.2,1.944,-18.7332
08-29-2025-Fri 13-25-03-PM,-0.2,1.968,-18.1321,-0.4,1.992,,-0.4,1.984,-16.9297,-0.1,1.936,,-0.3,2.028,-15.4261,0.1,1.812,,0.0,1.968,-17.03,0.2,1.94,,-0.2,1.968,,-0.4,1.992,-18.5995,-0.4,1.984,,-0.1,1.936,-17.5977,-0.3,2.028,,0.1,1.812,-16.6625,0.0,1.968,,0.2,1.94,-18.7664
08-29-2025-Fri 13-25-05-PM,-0.1,1.96,-18.0986,-0.2,1.98,,-0.3,1.976,-16.9632,-0.1,1.928,,-0.5,2.012,-15.4261,0.0,1.808,,-0.1,1.956,-17.0967,-0.2,1.932,,-0.1,1.96,,-0.2,1.98,-18.5995,-0.3,1.976,,-0.1,1.928,-17.6312,-0.5,2.012,,0.0,1.808,-16.696,-0.1,1.956,,-0.2,1.932,-18.7999
08-29-2025-Fri 13-25-07-PM,0.2,1.948,-18.1989,0.0,1.972,,-0.4,1.968,-17.03,0.1,1.92,,0.0,2.0,-15.4596,0.0,1.8,,0.0,1.952,-17.0967,0.1,1.924,,0.2,1.948,,0.0,1.972,-18.633,-0.4,1.968,,0.1,1.92,-17.6646,0.0,2.0,,0.0,1.8,-16.7293,0.0,1.952,,0.1,1.924,-18.7999
08-29-2025-Fri 13-25-10-PM,-0.4,1.94,-18.1655,-0.1,1.964,,-0.3,1.96,-16.9632,-0.4,1.912,,-0.2,1.988,-15.493,-0.5,1.796,,0.0,1.94,-17.1302,0.0,1.916,,-0.4,1.94,,-0.1,1.964,-18.633,-0.3,1.96,,-0.4,1.912,-17.6646,-0.2,1.988,,-0.5,1.796,-16.7293,0.0,1.94,,0.0,1.916,-18.8333
08-29-2025-Fri 13-25-12-PM,0.0,1.936,-18.2656,-0.4,1.956,,-0.3,1.952,-16.9966,-0.3,1.908,,-0.1,1.976,-15.493,-0.2,1.784,,-0.1,1.936,-17.1636,0.1,1.908,,0.0,1.936,,-0.4,1.956,-18.6664,-0.3,1.952,,-0.3,1.908,-17.6646,-0.1,1.976,,-0.2,1.784,-16.7627,-0.1,1.936,,0.1,1.908,-18.8667
08-29-2025-Fri 13-25-14-PM,0.2,1.928,-18.2323,-0.1,1.944,,-0.2,1.944,-17.0634,-0.3,1.896,,-0.1,1.968,-15.5265,-0.4,1.784,,-0.1,1.928,-17.197,-0.3,1.908,,0.2,1.928,,-0.1,1.944,-18.6998,-0.2,1.944,,-0.3,1.896,-17.7314,-0.1,1.968,,-0.4,1.784,-16.7961,-0.1,1.928,,-0.3,1.908,-18.9001
08-29-2025-Fri 13-25-17-PM,-0.1,1.92,-18.2323,0.1,1.94,,-0.3,1.936,-17.03,-0.4,1.892,,-0.2,1.956,-15.5599,0.0,1.776,,0.1,1.92,-17.197,-0.2,1.9,,-0.1,1.92,,0.1,1.94,-18.7332,-0.3,1.936,,-0.4,1.892,-17.7314,-0.2,1.956,,0.0,1.776,-16.8296,0.1,1.92,,-0.2,1.9,-18.9334
08-29-2025-Fri 13-25-19-PM,0.0,1.916,-18.2656,0.0,1.932,,-0.3,1.936,-17.0634,-0.1,1.884,,-0.3,1.948,-15.5599,0.1,1.772,,-0.1,1.912,-17.2304,-0.1,1.896,,0.0,1.916,,0.0,1.932,-18.7332,-0.3,1.936,,-0.1,1.884,-17.7314,-0.3,1.948,,0.1,1.772,-16.8296,-0.1,1.912,,-0.1,1.896,-18.9334
08-29-2025-Fri 13-25-22-PM,-0.1,1.912,-18.2656,0.1,1.924,,-0.2,1.928,-17.1302,-0.3,1.88,,-0.3,1.936,-15.5932,0.0,1.768,,-0.1,1.9,-17.2637,-0.1,1.888,,-0.1,1.912,,0.1,1.924,-18.7664,-0.2,1.928,,-0.3,1.88,-17.7647,-0.3,1.936,,0.0,1.768,-16.8964,-0.1,1.9,,-0.1,1.888,-18.9334
08-29-2025-Fri 13-25-24-PM,0.1,1.908,-18.2656,-0.1,1.92,,-0.1,1.924,-17.1302,-0.1,1.876,,-0.2,1.932,-15.6267,0.0,1.76,,0.0,1.896,-17.2972,-0.2,1.884,,0.1,1.908,,-0.1,1.92,-18.7999,-0.1,1.924,,-0.1,1.876,-17.7982,-0.2,1.932,,0.0,1.76,-16.8964,0.0,1.896,,-0.2,1.884,-19.0003
08-29-2025-Fri 13-25-26-PM,0.0,1.896,-18.2656,-0.2,1.908,,-0.3,1.924,-17.1302,0.0,1.868,,-0.3,1.924,-15.6267,0.1,1.76,,-0.1,1.892,-17.2972,-0.2,1.88,,0.0,1.896,,-0.2,1.908,-18.8333,-0.3,1.924,,0.0,1.868,-17.8316,-0.3,1.924,,0.1,1.76,-16.8964,-0.1,1.892,,-0.2,1.88,-19.0003
08-29-2025-Fri 13-25-29-PM,-0.2,1.896,-18.3993,-0.1,1.904,,-0.4,1.916,-17.1636,-0.1,1.864,,-0.3,1.912,-15.6602,-0.2,1.752,,-0.1,1.884,-17.2972,-0.1,1.876,,-0.2,1.896,,-0.1,1.904,-18.8667,-0.4,1.916,,-0.1,1.864,-17.8316,-0.3,1.912,,-0.2,1.752,-16.9297,-0.1,1.884,,-0.1,1.876,-19.0336
08-29-2025-Fri 13-25-31-PM,0.2,1.896,-18.3993,-0.1,1.896,,-0.3,1.912,-17.2304,0.0,1.856,,-0.2,1.904,-15.6935,0.0,1.748,,0.1,1.876,-17.3306,-0.1,1.872,,0.2,1.896,,-0.1,1.896,-18.8667,-0.3,1.912,,0.0,1.856,-17.865,-0.2,1.904,,0.0,1.748,-16.9632,0.1,1.876,,-0.1,1.872,-19.0336
08-29-2025-Fri 13-25-33-PM,-0.1,1.888,-18.466,-0.2,1.892,,-0.2,1.908,-17.1636,-0.4,1.852,,-0.3,1.9,-15.6935,0.0,1.744,,-0.5,1.872,-17.364,0.1,1.868,,-0.1,1.888,,-0.2,1.892,-18.9001,-0.2,1.908,,-0.4,1.852,-17.8984,-0.3,1.9,,0.0,1.744,-16.9966,-0.5,1.872,,0.1,1.868,-19.067
08-29-2025-Fri 13-25-36-PM,0.3,1.88,-18.3993,-0.1,1.884,,0.0,1.904,-17.2637,0.1,1.848,,-0.3,1.892,-15.7269,-0.2,1.74,,-0.1,1.868,-17.3974,-0.1,1.864,,0.3,1.88,,-0.1,1.884,-18.9334,0.0,1.904,,0.1,1.848,-17.8984,-0.3,1.892,,-0.2,1.74,-16.9966,-0.1,1.868,,-0.1,1.864,-19.1003
08-29-2025-Fri 13-25-38-PM,0.0,1.88,-18.3659,-0.1,1.88,,-0.1,1.9,-17.197,-0.3,1.84,,-0.2,1.884,-15.7603,0.0,1.74,,-0.1,1.86,-17.3974,-0.2,1.864,,0.0,1.88,,-0.1,1.88,-18.9334,-0.1,1.9,,-0.3,1.84,-17.9652,-0.2,1.884,,0.0,1.74,-17.0634,-0.1,1.86,,-0.2,1.864,-19.1337
08-29-2025-Fri 13-25-41-PM,-0.2,1.876,-18.466,-0.2,1.872,,0.0,1.896,-17.2972,-0.3,1.836,,-0.7,1.876,-15.7938,-0.2,1.732,,0.0,1.856,-17.4642,-0.1,1.86,,-0.2,1.876,,-0.2,1.872,-18.9669,0.0,1.896,,-0.3,1.836,-17.9652,-0.7,1.876,,-0.2,1.732,-17.0634,0.0,1.856,,-0.1,1.86,-19.1337
08-29-2025-Fri 13-25-43-PM,0.1,1.872,-18.4994,-0.2,1.872,,-0.1,1.892,-17.3306,-0.1,1.832,,-0.1,1.872,-15.7938,0.1,1.728,,0.0,1.852,-17.4642,0.1,1.856,,0.1,1.872,,-0.2,1.872,-18.9669,-0.1,1.892,,-0.1,1.832,-17.9986,-0.1,1.872,,0.1,1.728,-17.0967,0.0,1.852,,0.1,1.856,-19.1337
08-29-2025-Fri 13-25-46-PM,0.2,1.868,-18.466,0.1,1.864,,-0.2,1.888,-17.2972,-0.3,1.828,,-0.4,1.86,-15.7938,-0.1,1.728,,0.0,1.848,-17.4642,-0.3,1.856,,0.2,1.868,,0.1,1.864,-19.0336,-0.2,1.888,,-0.3,1.828,-18.032,-0.4,1.86,,-0.1,1.728,-17.0967,0.0,1.848,,-0.3,1.856,-19.1671
